timestamp,open,high,low,close
2015-01-01 22:00:00+00:00,1.21057,1.21076,1.2001,1.2002
2015-01-04 22:00:00+00:00,1.1955,1.19764,1.18734,1.19329
2015-01-05 22:00:00+00:00,1.19336,1.19689,1.18844,1.18902
2015-01-06 22:00:00+00:00,1.18902,1.18964,1.1802,1.18392
2015-01-07 22:00:00+00:00,1.1838,1.18477,1.17543,1.17927
2015-01-08 22:00:00+00:00,1.17927,1.1846,1.17624,1.18412
2015-01-11 22:00:00+00:00,1.18486,1.1871,1.17864,1.18336
2015-01-12 22:00:00+00:00,1.18328,1.18596,1.17529,1.17724
2015-01-13 22:00:00+00:00,1.17724,1.18465,1.17276,1.1789
2015-01-14 22:00:00+00:00,1.17876,1.17932,1.15678,1.16332
2015-01-15 22:00:00+00:00,1.16332,1.1649,1.14601,1.15679
2015-01-18 22:00:00+00:00,1.15526,1.1639,1.15516,1.16062
2015-01-19 22:00:00+00:00,1.16045,1.16156,1.15406,1.1551
2015-01-20 22:00:00+00:00,1.15542,1.16804,1.15414,1.16108
2015-01-21 22:00:00+00:00,1.16108,1.16526,1.13158,1.13662
2015-01-22 22:00:00+00:00,1.13662,1.13732,1.11144,1.12064
2015-01-25 22:00:00+00:00,1.1153,1.12958,1.10982,1.12378
2015-01-26 22:00:00+00:00,1.12408,1.14228,1.1224,1.13813
2015-01-27 22:00:00+00:00,1.13813,1.13833,1.12764,1.12874
2015-01-28 22:00:00+00:00,1.12896,1.13679,1.12618,1.13198
2015-01-29 22:00:00+00:00,1.13182,1.13638,1.12787,1.12853
2015-02-01 22:00:00+00:00,1.13121,1.1362,1.12926,1.13409
2015-02-02 22:00:00+00:00,1.13426,1.15342,1.13128,1.14788
2015-02-03 22:00:00+00:00,1.14772,1.1485,1.13156,1.1345
2015-02-04 22:00:00+00:00,1.1345,1.14988,1.13041,1.14776
2015-02-05 22:00:00+00:00,1.14778,1.14862,1.13118,1.1317
2015-02-08 22:00:00+00:00,1.12968,1.13593,1.12704,1.1325
2015-02-09 22:00:00+00:00,1.1325,1.13455,1.12731,1.13222
2015-02-10 22:00:00+00:00,1.13219,1.13476,1.12798,1.13364
2015-02-11 22:00:00+00:00,1.13353,1.14232,1.13021,1.14024
2015-02-12 22:00:00+00:00,1.14024,1.14433,1.13796,1.13915
2015-02-15 22:00:00+00:00,1.13999,1.14291,1.13196,1.13544
2015-02-16 22:00:00+00:00,1.13554,1.14492,1.1322,1.14111
2015-02-17 22:00:00+00:00,1.1412,1.14162,1.13342,1.13967
2015-02-18 22:00:00+00:00,1.13967,1.14501,1.13556,1.13677
2015-02-19 22:00:00+00:00,1.13678,1.14302,1.12792,1.13786
2015-02-22 22:00:00+00:00,1.13944,1.13967,1.12953,1.13347
2015-02-23 22:00:00+00:00,1.13377,1.13582,1.12886,1.13396
2015-02-24 22:00:00+00:00,1.13421,1.1389,1.13358,1.13611
2015-02-25 22:00:00+00:00,1.13611,1.13798,1.11838,1.11987
2015-02-26 22:00:00+00:00,1.11987,1.12452,1.11762,1.11968
2015-03-01 22:00:00+00:00,1.11826,1.12404,1.11602,1.11836
2015-03-02 22:00:00+00:00,1.11821,1.12174,1.11548,1.11766
2015-03-03 22:00:00+00:00,1.11767,1.11851,1.10617,1.10791
2015-03-04 22:00:00+00:00,1.10775,1.1115,1.09874,1.10298
2015-03-05 22:00:00+00:00,1.10298,1.1033,1.08408,1.08436
2015-03-08 21:00:00+00:00,1.08334,1.09065,1.08228,1.0852
2015-03-09 21:00:00+00:00,1.08506,1.08558,1.06928,1.06984
2015-03-10 21:00:00+00:00,1.06962,1.0717,1.05112,1.05472
2015-03-11 21:00:00+00:00,1.05483,1.0684,1.04945,1.06356
2015-03-12 21:00:00+00:00,1.0634,1.0635,1.04625,1.0496
2015-03-15 21:00:00+00:00,1.04704,1.06195,1.04696,1.05694
2015-03-16 21:00:00+00:00,1.05674,1.0651,1.05514,1.05974
2015-03-17 21:00:00+00:00,1.05906,1.105,1.058,1.0865
2015-03-18 21:00:00+00:00,1.08666,1.09198,1.06132,1.06594
2015-03-19 21:00:00+00:00,1.06575,1.08826,1.06496,1.08216
2015-03-22 21:00:00+00:00,1.0841,1.09714,1.07674,1.09458
2015-03-23 21:00:00+00:00,1.09466,1.10293,1.08904,1.09247
2015-03-24 21:00:00+00:00,1.09233,1.10146,1.09007,1.09697
2015-03-25 21:00:00+00:00,1.09708,1.10526,1.08564,1.08845
2015-03-26 21:00:00+00:00,1.08832,1.09488,1.08012,1.08907
2015-03-29 21:00:00+00:00,1.08868,1.08952,1.08099,1.0834
2015-03-30 21:00:00+00:00,1.08333,1.08454,1.07132,1.07313
2015-03-31 21:00:00+00:00,1.07359,1.08,1.07188,1.07627
2015-04-01 21:00:00+00:00,1.07616,1.09051,1.07504,1.08802
2015-04-02 21:00:00+00:00,1.08812,1.10272,1.08641,1.09738
2015-04-05 21:00:00+00:00,1.10043,1.10356,1.09102,1.0922
2015-04-06 21:00:00+00:00,1.09257,1.0955,1.08036,1.08146
2015-04-07 21:00:00+00:00,1.08146,1.08877,1.07632,1.07806
2015-04-08 21:00:00+00:00,1.07806,1.0789,1.06377,1.06595
2015-04-09 21:00:00+00:00,1.06573,1.06834,1.0568,1.06018
2015-04-12 21:00:00+00:00,1.05867,1.06192,1.05204,1.0567
2015-04-13 21:00:00+00:00,1.05686,1.07074,1.05316,1.0655
2015-04-14 21:00:00+00:00,1.06521,1.07023,1.05709,1.06838
2015-04-15 21:00:00+00:00,1.06841,1.0818,1.06246,1.07613
2015-04-16 21:00:00+00:00,1.07638,1.08488,1.07337,1.08067
2015-04-19 21:00:00+00:00,1.08214,1.08217,1.07123,1.07375
2015-04-20 21:00:00+00:00,1.07372,1.07814,1.06598,1.07358
2015-04-21 21:00:00+00:00,1.07347,1.08006,1.07086,1.07251
2015-04-22 21:00:00+00:00,1.07248,1.08458,1.0666,1.08238
2015-04-23 21:00:00+00:00,1.08239,1.09002,1.07846,1.08749
2015-04-26 21:00:00+00:00,1.08652,1.09268,1.08196,1.08892
2015-04-27 21:00:00+00:00,1.08882,1.09911,1.08602,1.09815
2015-04-28 21:00:00+00:00,1.09811,1.11882,1.09598,1.11283
2015-04-29 21:00:00+00:00,1.11285,1.12663,1.10712,1.12226
2015-04-30 21:00:00+00:00,1.1223,1.12908,1.11746,1.11974
2015-05-03 21:00:00+00:00,1.11954,1.12246,1.11228,1.11476
2015-05-04 21:00:00+00:00,1.11454,1.12232,1.10662,1.11852
2015-05-05 21:00:00+00:00,1.11852,1.13702,1.11747,1.13474
2015-05-06 21:00:00+00:00,1.1348,1.1392,1.12372,1.12669
2015-05-07 21:00:00+00:00,1.12669,1.12901,1.11791,1.12035
2015-05-10 21:00:00+00:00,1.11984,1.12084,1.11308,1.1155
2015-05-11 21:00:00+00:00,1.11556,1.12792,1.11345,1.12132
2015-05-12 21:00:00+00:00,1.12126,1.1383,1.12025,1.13544
2015-05-13 21:00:00+00:00,1.13549,1.14445,1.13406,1.141
2015-05-14 21:00:00+00:00,1.14086,1.1467,1.13237,1.1448
2015-05-17 21:00:00+00:00,1.14484,1.14502,1.12985,1.1315
2015-05-18 21:00:00+00:00,1.1315,1.13264,1.11188,1.11488
2015-05-19 21:00:00+00:00,1.1153,1.1153,1.10624,1.10941
2015-05-20 21:00:00+00:00,1.10926,1.11814,1.10799,1.11124
2015-05-21 21:00:00+00:00,1.11131,1.12086,1.10022,1.10124
2015-05-24 21:00:00+00:00,1.1003,1.10102,1.09592,1.09775
2015-05-25 21:00:00+00:00,1.09764,1.09814,1.08634,1.08722
2015-05-26 21:00:00+00:00,1.08756,1.09292,1.08191,1.0904
2015-05-27 21:00:00+00:00,1.09051,1.0959,1.08673,1.0948
2015-05-28 21:00:00+00:00,1.09491,1.10064,1.09258,1.09909
2015-05-31 21:00:00+00:00,1.09807,1.0989,1.08871,1.09265
2015-06-01 21:00:00+00:00,1.09288,1.11944,1.0916,1.11508
2015-06-02 21:00:00+00:00,1.11507,1.12854,1.10794,1.12748
2015-06-03 21:00:00+00:00,1.12736,1.13802,1.12221,1.12384
2015-06-04 21:00:00+00:00,1.12397,1.12801,1.10494,1.11137
2015-06-07 21:00:00+00:00,1.10976,1.1307,1.10845,1.12916
2015-06-08 21:00:00+00:00,1.12916,1.13457,1.12141,1.12824
2015-06-09 21:00:00+00:00,1.12827,1.13866,1.126,1.13241
2015-06-10 21:00:00+00:00,1.13238,1.1332,1.11824,1.12579
2015-06-11 21:00:00+00:00,1.12572,1.12968,1.11513,1.1269
2015-06-14 21:00:00+00:00,1.1212,1.12944,1.11894,1.12834
2015-06-15 21:00:00+00:00,1.12829,1.13297,1.1205,1.12484
2015-06-16 21:00:00+00:00,1.12438,1.13581,1.12048,1.13372
2015-06-17 21:00:00+00:00,1.13391,1.14364,1.13308,1.13639
2015-06-18 21:00:00+00:00,1.13651,1.14012,1.12922,1.13496
2015-06-21 21:00:00+00:00,1.1377,1.14104,1.13119,1.13405
2015-06-22 21:00:00+00:00,1.13382,1.13474,1.1135,1.11674
2015-06-23 21:00:00+00:00,1.11652,1.12349,1.11547,1.12053
2015-06-24 21:00:00+00:00,1.12043,1.12284,1.11539,1.12047
2015-06-25 21:00:00+00:00,1.12042,1.122,1.11298,1.11732
2015-06-28 21:00:00+00:00,1.10064,1.12784,1.09548,1.12358
2015-06-29 21:00:00+00:00,1.124,1.12444,1.11124,1.11381
2015-06-30 21:00:00+00:00,1.11401,1.11713,1.10428,1.1053
2015-07-01 21:00:00+00:00,1.10526,1.11216,1.10324,1.10838
2015-07-02 21:00:00+00:00,1.10824,1.11178,1.10653,1.11138
2015-07-05 21:00:00+00:00,1.0991,1.10957,1.097,1.10562
2015-07-06 21:00:00+00:00,1.10558,1.10585,1.09163,1.10112
2015-07-07 21:00:00+00:00,1.10107,1.10932,1.09742,1.10767
2015-07-08 21:00:00+00:00,1.10772,1.11254,1.09918,1.1037
2015-07-09 21:00:00+00:00,1.10354,1.1216,1.10312,1.11552
2015-07-12 21:00:00+00:00,1.10952,1.11972,1.09957,1.10012
2015-07-13 21:00:00+00:00,1.09986,1.10847,1.09654,1.10088
2015-07-14 21:00:00+00:00,1.10093,1.10358,1.09299,1.09481
2015-07-15 21:00:00+00:00,1.09501,1.09629,1.08557,1.08746
2015-07-16 21:00:00+00:00,1.08769,1.09069,1.08286,1.08298
2015-07-19 21:00:00+00:00,1.0831,1.08703,1.08086,1.08248
2015-07-20 21:00:00+00:00,1.08225,1.09694,1.08118,1.09384
2015-07-21 21:00:00+00:00,1.09364,1.09672,1.08696,1.09289
2015-07-22 21:00:00+00:00,1.09292,1.10182,1.09218,1.09822
2015-07-23 21:00:00+00:00,1.09839,1.0996,1.09255,1.09825
2015-07-26 21:00:00+00:00,1.09834,1.11295,1.09689,1.10876
2015-07-27 21:00:00+00:00,1.10877,1.10998,1.10221,1.106
2015-07-28 21:00:00+00:00,1.10603,1.1084,1.09673,1.09843
2015-07-29 21:00:00+00:00,1.09854,1.09897,1.08934,1.09324
2015-07-30 21:00:00+00:00,1.09334,1.1114,1.09212,1.0985
2015-08-02 21:00:00+00:00,1.09729,1.09963,1.09412,1.095
2015-08-03 21:00:00+00:00,1.09517,1.09878,1.08792,1.08816
2015-08-04 21:00:00+00:00,1.08826,1.09357,1.0848,1.09059
2015-08-05 21:00:00+00:00,1.09046,1.09438,1.08732,1.09248
2015-08-06 21:00:00+00:00,1.09234,1.09786,1.08552,1.09662
2015-08-09 21:00:00+00:00,1.09658,1.10418,1.09254,1.10185
2015-08-10 21:00:00+00:00,1.10207,1.10886,1.09605,1.10419
2015-08-11 21:00:00+00:00,1.10421,1.12141,1.10244,1.11607
2015-08-12 21:00:00+00:00,1.1159,1.11893,1.10802,1.1151
2015-08-13 21:00:00+00:00,1.1149,1.11888,1.10978,1.11096
2015-08-16 21:00:00+00:00,1.11206,1.1125,1.10586,1.10765
2015-08-17 21:00:00+00:00,1.10782,1.10941,1.10174,1.10256
2015-08-18 21:00:00+00:00,1.10241,1.11344,1.10178,1.11206
2015-08-19 21:00:00+00:00,1.11209,1.1245,1.11073,1.1241
2015-08-20 21:00:00+00:00,1.12396,1.1389,1.12294,1.13872
2015-08-23 21:00:00+00:00,1.13776,1.17141,1.13696,1.16198
2015-08-24 21:00:00+00:00,1.16216,1.16218,1.13969,1.15162
2015-08-25 21:00:00+00:00,1.15212,1.15614,1.1292,1.13147
2015-08-26 21:00:00+00:00,1.13122,1.13646,1.12032,1.12462
2015-08-27 21:00:00+00:00,1.12441,1.131,1.11558,1.11844
2015-08-30 21:00:00+00:00,1.11741,1.12625,1.11704,1.12111
2015-08-31 21:00:00+00:00,1.12126,1.13322,1.12082,1.13154
2015-09-01 21:00:00+00:00,1.13125,1.13196,1.12166,1.12268
2015-09-02 21:00:00+00:00,1.12263,1.12436,1.10874,1.11236
2015-09-03 21:00:00+00:00,1.11238,1.11919,1.10898,1.1149
2015-09-06 21:00:00+00:00,1.11632,1.11778,1.11216,1.117
2015-09-07 21:00:00+00:00,1.11692,1.12297,1.11526,1.12024
2015-09-08 21:00:00+00:00,1.12017,1.12164,1.11316,1.12073
2015-09-09 21:00:00+00:00,1.12067,1.12952,1.11718,1.12791
2015-09-10 21:00:00+00:00,1.12787,1.13497,1.12542,1.1338
2015-09-13 21:00:00+00:00,1.13325,1.13732,1.12835,1.13166
2015-09-14 21:00:00+00:00,1.13196,1.1329,1.12586,1.12686
2015-09-15 21:00:00+00:00,1.1269,1.13207,1.1214,1.12914
2015-09-16 21:00:00+00:00,1.12911,1.14414,1.12847,1.14345
2015-09-17 21:00:00+00:00,1.14319,1.14603,1.12696,1.13004
2015-09-20 21:00:00+00:00,1.12838,1.13304,1.11813,1.1189
2015-09-21 21:00:00+00:00,1.11898,1.1208,1.11134,1.11276
2015-09-22 21:00:00+00:00,1.11264,1.12136,1.11053,1.11852
2015-09-23 21:00:00+00:00,1.11842,1.1296,1.11644,1.12328
2015-09-24 21:00:00+00:00,1.12132,1.12274,1.11163,1.1198
2015-09-27 21:00:00+00:00,1.11862,1.1248,1.11468,1.12441
2015-09-28 21:00:00+00:00,1.12444,1.12814,1.11942,1.12491
2015-09-29 21:00:00+00:00,1.12498,1.12614,1.11574,1.11768
2015-09-30 21:00:00+00:00,1.11754,1.1207,1.11352,1.11944
2015-10-01 21:00:00+00:00,1.1192,1.13186,1.11504,1.1212
2015-10-04 21:00:00+00:00,1.12207,1.12894,1.11734,1.1188
2015-10-05 21:00:00+00:00,1.11887,1.12795,1.1172,1.12712
2015-10-06 21:00:00+00:00,1.1274,1.12846,1.12116,1.12374
2015-10-07 21:00:00+00:00,1.12381,1.13274,1.12346,1.12762
2015-10-08 21:00:00+00:00,1.1277,1.13873,1.1267,1.13584
2015-10-11 21:00:00+00:00,1.13634,1.1397,1.13548,1.13586
2015-10-12 21:00:00+00:00,1.13612,1.14108,1.13443,1.1379
2015-10-13 21:00:00+00:00,1.13794,1.14893,1.13778,1.14736
2015-10-14 21:00:00+00:00,1.14734,1.14954,1.13631,1.13847
2015-10-15 21:00:00+00:00,1.13944,1.13977,1.13346,1.13487
2015-10-18 21:00:00+00:00,1.13605,1.13793,1.13058,1.13274
2015-10-19 21:00:00+00:00,1.13302,1.1387,1.13241,1.13459
2015-10-20 21:00:00+00:00,1.1345,1.13776,1.13342,1.13388
2015-10-21 21:00:00+00:00,1.13394,1.13511,1.11002,1.11086
2015-10-22 21:00:00+00:00,1.11059,1.11398,1.09966,1.10175
2015-10-25 21:00:00+00:00,1.10013,1.10685,1.09985,1.10586
2015-10-26 21:00:00+00:00,1.10548,1.10786,1.10302,1.10453
2015-10-27 21:00:00+00:00,1.10448,1.10958,1.0897,1.09238
2015-10-28 21:00:00+00:00,1.09246,1.0986,1.09028,1.09772
2015-10-29 21:00:00+00:00,1.09787,1.1073,1.09653,1.10062
2015-11-01 22:00:00+00:00,1.1036,1.10528,1.10005,1.10154
2015-11-02 22:00:00+00:00,1.10142,1.10301,1.0936,1.09651
2015-11-03 22:00:00+00:00,1.09652,1.09679,1.08444,1.08656
2015-11-04 22:00:00+00:00,1.08651,1.08978,1.08338,1.08836
