timestamp,open,high,low,close
2003-12-31 22:00:00+00:00,1.255,1.255,1.255,1.255
2004-01-01 22:00:00+00:00,1.2593,1.2593,1.2593,1.2593
2004-01-03 22:00:00+00:00,1.2585,1.2585,1.2585,1.2585
2004-01-04 22:00:00+00:00,1.2657,1.2657,1.2657,1.2657
2004-01-05 22:00:00+00:00,1.274,1.274,1.274,1.274
2004-01-06 22:00:00+00:00,1.2639,1.2639,1.2639,1.2639
2004-01-07 22:00:00+00:00,1.2768,1.2768,1.2768,1.2768
2004-01-08 22:00:00+00:00,1.2841,1.2841,1.2841,1.2841
2004-01-10 22:00:00+00:00,1.2832,1.2832,1.2832,1.2832
2004-01-11 22:00:00+00:00,1.2745,1.2745,1.2745,1.2745
2004-01-12 22:00:00+00:00,1.2765,1.2765,1.2765,1.2765
2004-01-13 22:00:00+00:00,1.2653,1.2653,1.2653,1.2653
2004-01-14 22:00:00+00:00,1.2567,1.2567,1.2567,1.2567
2004-01-15 22:00:00+00:00,1.2373,1.2373,1.2373,1.2373
2004-01-16 22:00:00+00:00,1.2401,1.2401,1.2401,1.2401
2004-01-17 22:00:00+00:00,1.2382,1.2382,1.2382,1.2382
2004-01-18 22:00:00+00:00,1.2352,1.2352,1.2352,1.2352
2004-01-19 22:00:00+00:00,1.2578,1.2578,1.2578,1.2578
2004-01-20 22:00:00+00:00,1.2631,1.2631,1.2631,1.2631
2004-01-21 22:00:00+00:00,1.271,1.271,1.271,1.271
2004-01-22 22:00:00+00:00,1.2588,1.2588,1.2588,1.2588
2004-01-24 22:00:00+00:00,1.2583,1.2583,1.2583,1.2583
2004-01-25 22:00:00+00:00,1.2472,1.2472,1.2472,1.2472
2004-01-26 22:00:00+00:00,1.2639,1.2639,1.2639,1.2639
2004-01-27 22:00:00+00:00,1.24895,1.24895,1.24895,1.24895
2004-01-28 22:00:00+00:00,1.2414,1.2414,1.2414,1.2414
2004-01-29 22:00:00+00:00,1.2475,1.2475,1.2475,1.2475
2004-01-31 22:00:00+00:00,1.2479,1.2479,1.2479,1.2479
2004-02-01 22:00:00+00:00,1.2427,1.2427,1.2427,1.2427
2004-02-02 22:00:00+00:00,1.2533,1.2533,1.2533,1.2533
2004-02-03 22:00:00+00:00,1.2531,1.2531,1.2531,1.2531
2004-02-04 22:00:00+00:00,1.254,1.254,1.254,1.254
2004-02-05 22:00:00+00:00,1.2702,1.2702,1.2702,1.2702
2004-02-06 22:00:00+00:00,1.2701,1.2701,1.2701,1.2701
2004-02-07 22:00:00+00:00,1.26275,1.26275,1.26275,1.26275
2004-02-08 22:00:00+00:00,1.2684,1.2684,1.2684,1.2684
2004-02-09 22:00:00+00:00,1.2699,1.2699,1.2699,1.2699
2004-02-10 22:00:00+00:00,1.2826,1.2826,1.2826,1.2826
2004-02-11 22:00:00+00:00,1.2804,1.2804,1.2804,1.2804
2004-02-12 22:00:00+00:00,1.2742,1.2742,1.2742,1.2742
2004-02-14 22:00:00+00:00,1.2751,1.2751,1.2751,1.2751
2004-02-15 22:00:00+00:00,1.2771,1.2771,1.2771,1.2771
2004-02-16 22:00:00+00:00,1.2837,1.2837,1.2837,1.2837
2004-02-17 22:00:00+00:00,1.2663,1.2663,1.2663,1.2663
2004-02-18 22:00:00+00:00,1.2708,1.2708,1.2708,1.2708
2004-02-19 22:00:00+00:00,1.2527,1.2527,1.2527,1.2527
2004-02-21 22:00:00+00:00,1.2507,1.2507,1.2507,1.2507
2004-02-22 22:00:00+00:00,1.2555,1.2555,1.2555,1.2555
2004-02-23 22:00:00+00:00,1.2685,1.2685,1.2685,1.2685
2004-02-24 22:00:00+00:00,1.2494,1.2494,1.2494,1.2494
2004-02-25 22:00:00+00:00,1.2433,1.2433,1.2433,1.2433
